Pressure,Altitude,Temperature,Dew_point,Wind_direction,Wind_speed,WMO_ID,n,m
32.1,23875,-50.1,-82.4,104,15,11747,1900,0
32,23899,-50.2,-82.5,103,15.6,11747,1901,1
31.9,23921,-50.1,-82.5,102,16.1,11747,1902,2
31.8,23944,-49.9,-82.4,102,16.7,11747,1903,3
31.7,23966,-49.6,-82.3,103,17.3,11747,1904,4
31.6,23987,-49.5,-82.3,104,17.7,11747,1905,5
31.5,23999,-49.4,-82.3,105,17.7,11747,1906,6
31.4,24023,-49.4,-82.3,107,17.9,11747,1907,7
31.3,24046,-49.4,-82.4,109,17.9,11747,1908,8
31.2,24069,-49.4,-82.3,112,17.7,11747,1909,9
31.1,24091,-49.3,-82.3,114,17.3,11747,1910,0
31,24112,-49.1,-82.2,117,17.1,11747,1911,1
30.9,24124,-49,-82.2,118,16.9,11747,1912,2
30.8,24148,-48.9,-82.1,120,16.5,11747,1913,3
30.7,24172,-48.7,-82.1,122,16.1,11747,1914,4
30.6,24194,-48.6,-82.1,123,15.6,11747,1915,5
30.5,24217,-48.5,-82,123,15.2,11747,1916,6
30.4,24239,-48.5,-82,122,14.6,11747,1917,7
30.3,24262,-48.5,-81.9,121,14,11747,1918,8
30.2,24284,-48.6,-81.9,118,13.4,11747,1919,9
30.1,24296,-48.7,-81.9,116,13.2,11747,1920,0
30,24328,-48.8,-81.9,113,12.8,11747,1921,1
29.9,24342,-48.8,-81.9,109,12.6,11747,1922,2
29.8,24363,-48.9,-82.1,105,12.4,11747,1923,3
29.7,24383,-48.8,-82.1,102,12.4,11747,1924,4
29.6,24406,-48.7,-82.1,99,12.4,11747,1925,5
29.5,24431,-48.5,-82.1,97,12.8,11747,1926,6
29.4,24457,-48.6,-82.1,96,13.2,11747,1927,7
29.3,24482,-48.6,-82.1,95,14,11747,1928,8
29.2,24494,-48.6,-82,95,14.4,11747,1929,9
29.1,24518,-48.5,-81.9,96,15.2,11747,1930,0
29,24542,-48.7,-81.9,97,15.9,11747,1931,1
28.9,24567,-48.8,-82,97,16.5,11747,1932,2
28.8,24591,-48.9,-82,98,16.9,11747,1933,3
28.7,24614,-48.9,-82.1,99,17.1,11747,1934,4
28.6,24637,-49,-82.1,100,16.7,11747,1935,5
28.5,24660,-49.1,-82.2,100,16.3,11747,1936,6
28.4,24685,-49.1,-82.3,101,15.6,11747,1937,7
28.3,24710,-49.1,-82.3,101,15,11747,1938,8
28.2,24734,-49,-82.3,103,14.4,11747,1939,9
28.1,24758,-48.9,-82.3,104,13.8,11747,1940,0
28,24771,-48.9,-82.3,106,13.4,11747,1941,1
27.9,24796,-49,-82.5,108,13,11747,1942,2
27.8,24820,-49,-82.6,111,12.6,11747,1943,3
27.7,24847,-48.9,-82.5,114,12.2,11747,1944,4
27.6,24873,-48.8,-82.4,116,12.1,11747,1945,5
27.5,24899,-48.8,-82.3,117,12.1,11747,1946,6
27.4,24912,-48.8,-82.3,117,12.1,11747,1947,7
27.3,24937,-48.9,-82.2,117,12.1,11747,1948,8
27.2,24961,-48.9,-82.1,117,12.2,11747,1949,9
27.1,24984,-49,-82,117,12.2,11747,1950,0
27,25019,-49.1,-82,117,12.6,11747,1951,1
26.9,25032,-49.1,-82,116,12.6,11747,1952,2
26.8,25058,-49.1,-81.9,116,12.8,11747,1953,3
26.7,25085,-49.2,-82,116,12.8,11747,1954,4
26.6,25111,-49.4,-82.1,114,12.8,11747,1955,5
26.5,25136,-49.4,-82.2,113,12.8,11747,1956,6
26.4,25163,-49.3,-82.2,110,13,11747,1957,7
26.3,25189,-49.3,-82.3,106,13,11747,1958,8
26.2,25216,-49.2,-82.3,102,13.2,11747,1959,9
26.1,25229,-49.1,-82.4,100,13.4,11747,1960,0
26,25255,-49.1,-82.4,96,13.8,11747,1961,1
25.9,25292,-49,-82.2,91,15,11747,1962,2
25.8,25305,-48.9,-82.2,89,15.6,11747,1963,3
25.7,25331,-48.8,-82,88,16.7,11747,1964,4
25.6,25358,-48.8,-81.9,87,17.9,11747,1965,5
25.5,25384,-49.1,-82.1,87,18.9,11747,1966,6
25.4,25409,-49.3,-82.2,87,19.8,11747,1967,7
25.3,25435,-49.3,-82.2,88,20.4,11747,1968,8
25.2,25461,-49.4,-82.2,89,20.4,11747,1969,9
25.1,25487,-49.5,-82.3,90,20,11747,1970,0
25,25512,-49.7,-82.4,92,19.4,11747,1971,1
24.9,25539,-49.7,-82.3,93,18.3,11747,1972,2
24.8,25566,-49.6,-82.2,95,17.3,11747,1973,3
24.7,25590,-49.5,-82.1,96,16.3,11747,1974,4
24.6,25626,-49.5,-82.1,98,15.2,11747,1975,5
24.5,25653,-49.6,-82.2,99,14.6,11747,1976,6
24.4,25680,-49.7,-82.4,100,14.4,11747,1977,7
24.3,25705,-49.7,-82.5,101,14.4,11747,1978,8
24.2,25729,-49.6,-82.6,102,14.4,11747,1979,9
24.1,25753,-49.4,-82.5,103,14.6,11747,1980,0
24,25779,-49.3,-82.5,104,15,11747,1981,1
23.9,25817,-49.2,-82.3,104,15.4,11747,1982,2
23.8,25841,-49.1,-82.2,103,15.6,11747,1983,3
23.7,25866,-49.1,-82.2,101,15.9,11747,1984,4
23.6,25892,-49.1,-82.3,98,16.3,11747,1985,5
23.5,25926,-49,-82.5,92,17.3,11747,1986,6
23.4,25950,-48.8,-82.5,89,18.1,11747,1987,7
23.3,25976,-48.5,-82.5,86,19,11747,1988,8
23.2,26002,-48.3,-82.4,85,20.2,11747,1989,9
23.1,26038,-48.1,-82.5,84,21.8,11747,1990,0
23,26064,-48,-82.5,85,22.5,11747,1991,1
22.9,26090,-48,-82.5,86,22.9,11747,1992,2
22.8,26124,-47.8,-82.4,89,22.9,11747,1993,3
22.7,26149,-47.6,-82.2,91,22.9,11747,1994,4
22.6,26176,-47.3,-82,92,22.5,11747,1995,5
22.5,26204,-47,-81.9,94,22.4,11747,1996,6
22.4,26243,-46.9,-81.8,95,22.2,11747,1997,7
22.3,26268,-46.9,-81.9,96,22,11747,1998,8
22.2,26294,-46.9,-81.9,95,22,11747,1999,9
22.1,26332,-46.8,-82,94,22.2,11747,2000,0
22,26358,-46.7,-81.9,93,22.4,11747,2001,1
21.9,26385,-46.5,-81.9,91,22.5,11747,2002,2
21.8,26411,-46.4,-81.9,90,22.7,11747,2003,3
21.7,26448,-46.2,-81.8,87,22.9,11747,2004,4
21.6,26482,-46.2,-81.7,86,22.5,11747,2005,5
21.5,26505,-46.3,-81.6,86,22.4,11747,2006,6
21.4,26544,-46.3,-81.5,86,22,11747,2007,7
21.3,26571,-46.4,-81.5,87,21.6,11747,2008,8
21.2,26598,-46.4,-81.5,87,21.4,11747,2009,9
21.1,26637,-46.4,-81.5,88,21,11747,2010,0
21,26662,-46.3,-81.4,89,20.6,11747,2011,1
20.9,26700,-46.2,-81.3,89,20,11747,2012,2
20.8,26727,-46.2,-81.3,89,19.6,11747,2013,3
20.7,26765,-46.4,-81.3,88,19.4,11747,2014,4
20.6,26793,-46.6,-81.4,88,19.6,11747,2015,5
20.5,26821,-46.8,-81.5,89,19.8,11747,2016,6
20.4,26859,-46.8,-81.7,91,20.6,11747,2017,7
20.3,26887,-46.8,-81.9,93,21.6,11747,2018,8
20.2,26926,-46.7,-82,97,23.1,11747,2019,9
20.1,26953,-46.7,-82.1,100,24.5,11747,2020,0
20,26997,-46.7,-82.1,102,26,11747,2021,1
19.9,27028,-46.7,-82,104,28.6,11747,2022,2
19.8,27056,-46.7,-81.9,105,30.3,11747,2023,3
19.7,27082,-46.9,-81.9,107,32.1,11747,2024,4
19.6,27123,-47.3,-82,108,34.6,11747,2025,5
19.5,27149,-47.6,-82.1,109,36,11747,2026,6
19.4,27191,-47.7,-82.1,110,37.1,11747,2027,7
19.3,27219,-47.7,-82.1,111,37.1,11747,2028,8
19.2,27256,-47.7,-82.1,113,36.2,11747,2029,9
19.1,27292,-47.6,-82.2,115,34.4,11747,2030,0
19,27329,-47.5,-82.3,117,32.5,11747,2031,1
18.9,27354,-47.4,-82.3,119,31.5,11747,2032,2
18.8,27392,-47.3,-82.4,123,30.1,11747,2033,3
18.7,27432,-47.4,-82.5,127,29,11747,2034,4
18.6,27459,-47.4,-82.6,129,28,11747,2035,5
18.5,27498,-47.1,-82.5,131,26.4,11747,2036,6
18.4,27531,-46.9,-82.5,131,25.1,11747,2037,7
18.3,27571,-46.6,-82.4,129,23.9,11747,2038,8
18.2,27610,-46.3,-82.3,125,23.5,11747,2039,9
18.1,27648,-46.1,-82.2,121,23.9,11747,2040,0
18,27684,-46,-82.2,118,24.7,11747,2041,1
17.9,27717,-45.9,-82.2,116,25.5,11747,2042,2
17.8,27750,-45.5,-82.1,115,25.9,11747,2043,3
17.7,27799,-45.1,-81.8,116,25.9,11747,2044,4
17.6,27836,-45,-81.8,118,25.5,11747,2045,5
17.5,27874,-45,-81.8,120,24.9,11747,2046,6
17.4,27910,-44.8,-81.7,121,23.9,11747,2047,7
17.3,27946,-44.4,-81.5,121,22.7,11747,2048,8
17.2,27986,-43.8,-81.3,120,21.6,11747,2049,9
17.1,28025,-43.5,-81.1,119,20.6,11747,2050,0
17,28062,-43.4,-81.1,119,20,11747,2051,1
16.9,28102,-43.4,-81.1,117,19.6,11747,2052,2
16.8,28142,-43.3,-81,115,19,11747,2053,3
16.7,28181,-43.1,-80.9,112,18.3,11747,2054,4
16.6,28217,-43.1,-80.8,110,17.5,11747,2055,5
16.5,28268,-43.2,-80.8,111,16.3,11747,2056,6
16.4,28310,-43.3,-80.7,114,15.4,11747,2057,7
16.3,28351,-43.5,-80.7,120,14.4,11747,2058,8
16.2,28391,-43.7,-80.8,126,13.4,11747,2059,9
16.1,28433,-44,-80.8,132,12.2,11747,2060,0
16,28474,-44.1,-80.9,138,11.3,11747,2061,1
15.9,28516,-43.9,-80.9,141,10.7,11747,2062,2
15.8,28558,-43.9,-80.9,140,10.5,11747,2063,3
15.7,28602,-43.9,-81.1,135,10.9,11747,2064,4
15.6,28645,-43.8,-81.2,127,11.7,11747,2065,5
15.5,28683,-43.8,-81.3,121,13,11747,2066,6
15.4,28724,-43.7,-81.3,118,14.4,11747,2067,7
15.3,28763,-43.5,-81.3,117,15.2,11747,2068,8
15.2,28809,-43.3,-81.2,117,15.9,11747,2069,9
15.1,28852,-43.1,-81.1,118,16.3,11747,2070,0
15,28911,-42.5,-80.9,122,17.3,11747,2071,1
14.9,28942,-42.3,-80.8,124,17.7,11747,2072,2
14.8,28986,-42,-80.6,126,17.9,11747,2073,3
14.7,29046,-41.9,-80.6,128,17.1,11747,2074,4
14.6,29091,-41.8,-80.6,126,15.6,11747,2075,5
14.5,29133,-41.6,-80.5,121,14.2,11747,2076,6
14.4,29176,-41.3,-80.4,112,13.6,11747,2077,7
14.3,29221,-40.8,-80.1,104,14.4,11747,2078,8
14.2,29271,-40.2,-79.8,98,16.7,11747,2079,9
14.1,29323,-40.1,-79.7,97,19.2,11747,2080,0
14,29364,-39.9,-79.6,98,21,11747,2081,1
13.9,29423,-40,-79.5,100,22.7,11747,2082,2
13.8,29469,-40.2,-79.5,101,23.7,11747,2083,3
13.7,29510,-40.4,-79.4,103,24.5,11747,2084,4
13.6,29567,-40.6,-79.4,106,25.1,11747,2085,5
13.5,29610,-40.9,-79.6,110,24.9,11747,2086,6
13.4,29664,-41.3,-79.8,115,24.7,11747,2087,7
13.3,29722,-41.6,-80.1,121,24.7,11747,2088,8
13.2,29765,-41.8,-80.3,125,24.7,11747,2089,9
13.1,29819,-41.8,-80.4,129,23.9,11747,2090,0
13,29868,-41.5,-80.3,131,22.2,11747,2091,1
12.9,29917,-41.3,-80.4,135,20.4,11747,2092,2
12.8,29972,-41.2,-80.4,139,18.7,11747,2093,3
12.7,30024,-41,-80.3,143,17.1,11747,2094,4
12.6,30076,-40.8,-80.1,147,15.6,11747,2095,5
12.5,30131,-40.8,-80.1,148,13.8,11747,2096,6
12.4,30185,-40.6,-79.9,148,12.1,11747,2097,7
12.3,30243,-40.3,-79.7,143,9.9,11747,2098,8
12.2,30299,-40.2,-79.7,134,8.6,11747,2099,9
12.1,30361,-40.2,-79.7,117,8.4,11747,2100,0
12,30420,-40.1,-79.6,100,9.9,11747,2101,1
11.9,30474,-39.9,-79.6,89,13,11747,2102,2
11.8,30525,-39.8,-79.6,84,15.6,11747,2103,3
11.7,30584,-39.8,-79.6,86,17.1,11747,2104,4
11.6,30648,-39.5,-79.4,95,17.1,11747,2105,5
11.5,30707,-39.4,-79.4,102,16.9,11747,2106,6
11.4,30762,-39.6,-79.5,107,15.6,11747,2107,7
11.3,30823,-39.7,-79.6,111,13.2,11747,2108,8
11.2,30880,-39.6,-79.6,113,10.1,11747,2109,9
11.1,30941,-39.1,-79.5,108,6.8,11747,2110,0
11,31011,-38.2,-79.1,84,3.5,11747,2111,1
10.9,31071,-38,-79,35,2.3,11747,2112,2
10.8,31129,-38,-79,4,2.5,11747,2113,3
10.7,31203,-37.8,-78.8,15,3.1,11747,2114,4
10.6,31261,-38,-78.8,46,4.7,11747,2115,5
10.5,31330,-38.2,-79,61,7.4,11747,2116,6
10.4,31396,-38.3,-79.1,65,9.9,11747,2117,7
10.3,31455,-38.2,-79.1,62,11.7,11747,2118,8
10.2,31518,-37.9,-79,58,13.6,11747,2119,9
10.1,31586,-37.4,-78.8,57,14.6,11747,2120,0
10,31686,-37.3,-78.8,65,14.2,11747,2121,1
9.9,31725,-37.4,-78.8,70,14,11747,2122,2
9.8,31792,-37.8,-78.9,73,13.6,11747,2123,3
9.7,31862,-37.7,-78.9,72,13.2,11747,2124,4
9.6,31941,-37.2,-78.7,69,14.6,11747,2125,5
9.5,32014,-36.7,-78.5,68,16.3,11747,2126,6
9.4,32082,-36.5,-78.4,69,17.1,11747,2127,7
9.3,32152,-36.3,-78.3,64,17.7,11747,2128,8
9.2,32236,-36.1,-78.3,55,19.6,11747,2129,9
9.1,32312,-35.9,-78.1,52,20.6,11747,2130,0
9,32383,-35.8,-78.1,56,21.2,11747,2131,1
8.9,32458,-35.7,-78,65,22.5,11747,2132,2
8.8,32543,-35.7,-78,75,24.5,11747,2133,3
8.7,32621,-35.8,-78,80,26,11747,2134,4
8.6,32705,-35.7,-78.1,83,25.3,11747,2135,5
8.5,32775,-35.4,-78.1,82,23.1,11747,2136,6
8.4,32865,-34.7,-77.8,79,20.6,11747,2137,7
8.3,32943,-34.4,-77.7,73,20.2,11747,2138,8
8.2,33026,-34.1,-77.4,70,21.6,11747,2139,9
8.1,33114,-33.9,-77.3,72,22.9,11747,2140,0
8,33201,-33.9,-77.3,76,23.3,11747,2141,1
7.9,33294,-33.8,-77.3,84,22.9,11747,2142,2
7.8,33381,-32.9,-76.7,93,22,11747,2143,3
7.7,33463,-32,-76.1,96,20.6,11747,2144,4
